crsp_fundno,date,mtna,mret,mnav,ticker,tm
30592,31jan2012,198.2,.0716634,16.3,"BPEQX",2012m1
30592,29feb2012,210.1,.0472393,17.07,"BPEQX",2012m2
30592,30mar2012,217.7,.0228471,17.46,"BPEQX",2012m3
30592,30apr2012,198.5,-.021764,17.08,"BPEQX",2012m4
30592,31may2012,181.4,-.0848946,15.63,"BPEQX",2012m5
30592,29jun2012,185.6,.028151,16.07,"BPEQX",2012m6
30592,31jul2012,185.6,.0087119,16.21,"BPEQX",2012m7
30592,31aug2012,183.2,.0345466,16.77,"BPEQX",2012m8
30592,28sep2012,186.5,.0232558,17.16,"BPEQX",2012m9
30592,31oct2012,180.4,-.0198135,16.82,"BPEQX",2012m10
30592,30nov2012,179.4,.0023781,16.86,"BPEQX",2012m11
30592,31dec2012,183.1,.0198496,17.03,"BPEQX",2012m12
30592,31jan2013,194.4,.0634175,18.11,"BPEQX",2013m1
30592,28feb2013,196.1,.0082827,18.26,"BPEQX",2013m2
30592,28mar2013,204.7,.0438116,19.06,"BPEQX",2013m3
30592,30apr2013,209,.0293809,19.62,"BPEQX",2013m4
30592,31may2013,147.1,.0280326,20.17,"BPEQX",2013m5
30592,28jun2013,146,-.0114031,19.94,"BPEQX",2013m6
30592,31jul2013,154.1,.0631896,21.2,"BPEQX",2013m7
30592,30aug2013,150.5,-.0278302,20.61,"BPEQX",2013m8
30592,30sep2013,154.3,.0266861,21.16,"BPEQX",2013m9
30592,31oct2013,157.2,.0245747,21.68,"BPEQX",2013m10
30592,29nov2013,162.5,.0373616,22.49,"BPEQX",2013m11
30592,31dec2013,162.2,.026927,22.86,"BPEQX",2013m12
30592,31jan2014,112.6,-.0266842,22.25,"BPEQX",2014m1
30592,28feb2014,119.4,.0539326,23.45,"BPEQX",2014m2
30592,31mar2014,120.7,.0072495,23.62,"BPEQX",2014m3
30592,30apr2014,120.4,-.0025402,23.56,"BPEQX",2014m4
30592,30may2014,122.9,.0280136,24.22,"BPEQX",2014m5
30592,30jun2014,126.6,.0379851,25.14,"BPEQX",2014m6
30592,31jul2014,123.5,-.0258552,24.49,"BPEQX",2014m7
30592,29aug2014,128.9,.0416497,25.51,"BPEQX",2014m8
30592,30sep2014,129.5,-.0254802,24.86,"BPEQX",2014m9
30592,31oct2014,132.2,.0201126,25.36,"BPEQX",2014m10
30592,28nov2014,136,.0335174,26.21,"BPEQX",2014m11
30592,31dec2014,134.2,.0041053,26.12,"BPEQX",2014m12
30592,30jan2015,24.8,-.0294793,25.35,"BPEQX",2015m1
30592,27feb2015,27.9,.0729783,27.2,"BPEQX",2015m2
30592,31mar2015,27.9,-.0080882,26.98,"BPEQX",2015m3
30592,30apr2015,28.2,.0137139,27.35,"BPEQX",2015m4
30592,29may2015,28.6,.0343693,28.29,"BPEQX",2015m5
30592,30jun2015,28.3,-.0219159,27.67,"BPEQX",2015m6
30592,31jul2015,27.1,.0065052,27.85,"BPEQX",2015m7
30592,31aug2015,25.5,-.0578097,26.24,"BPEQX",2015m8
30592,30sep2015,24.6,-.054878,24.8,"BPEQX",2015m9
30592,30oct2015,26.7,.0677419,26.48,"BPEQX",2015m10
30592,30nov2015,28.2,.0260574,27.17,"BPEQX",2015m11
30592,31dec2015,27.6,-.0466498,25.48,"BPEQX",2015m12
30592,29jan2016,25.3,-.0863422,23.28,"BPEQX",2016m1
30592,29feb2016,19,-.0051546,23.16,"BPEQX",2016m2
30592,31mar2016,19.9,.0729706,24.85,"BPEQX",2016m3
30592,29apr2016,16.2,.0289738,25.57,"BPEQX",2016m4
30592,31may2016,16.4,.0144701,25.94,"BPEQX",2016m5
30592,30jun2016,15.6,-.0127217,25.61,"BPEQX",2016m6
30592,29jul2016,15.6,.0480281,26.84,"BPEQX",2016m7
30592,31aug2016,15.7,.0122951,27.17,"BPEQX",2016m8
30592,30sep2016,16,.0217151,27.76,"BPEQX",2016m9
30592,31oct2016,15.4,-.0338617,26.82,"BPEQX",2016m10
30592,30nov2016,16,.0436242,27.99,"BPEQX",2016m11
30592,30dec2016,15.8,.0115438,27.97,"BPEQX",2016m12
30592,31jan2017,16.1,.0411155,29.12,"BPEQX",2017m1
30592,28feb2017,16.7,.0388049,30.25,"BPEQX",2017m2
30592,31mar2017,16.9,.006281,30.44,"BPEQX",2017m3
30592,28apr2017,16.8,.0068988,30.65,"BPEQX",2017m4
30592,31may2017,17,.0133768,31.06,"BPEQX",2017m5
30592,30jun2017,17.2,.0090148,31.34,"BPEQX",2017m6
30592,31jul2017,16.8,.0185067,31.92,"BPEQX",2017m7
30592,31aug2017,17,.0015664,31.97,"BPEQX",2017m8
30592,29sep2017,17.3,.0212699,32.65,"BPEQX",2017m9
30592,31oct2017,17.4,.0079632,32.91,"BPEQX",2017m10
30592,30nov2017,17.4,.0091158,33.21,"BPEQX",2017m11
30592,29dec2017,17.4,.0031244,33.11,"BPEQX",2017m12
32555,31jan2000,109.4,-.0702128,8.74,"YACKX",2000m1
32555,29feb2000,68.1,-.0755149,8.08,"YACKX",2000m2
32555,31mar2000,67.6,.0618812,8.56,"YACKX",2000m3
32555,28apr2000,62.5,-.036215,8.25,"YACKX",2000m4
32555,31may2000,64.2,.0327273,8.52,"YACKX",2000m5
32555,30jun2000,65,.0575117,9.01,"YACKX",2000m6
32555,31jul2000,62.3,-.0133185,8.89,"YACKX",2000m7
32555,31aug2000,67.7,.064117,9.46,"YACKX",2000m8
32555,29sep2000,63.1,.0031712,9.49,"YACKX",2000m9
32555,31oct2000,67.6,.0842993,10.29,"YACKX",2000m10
32555,30nov2000,67.6,.0068027,10.36,"YACKX",2000m11
32555,29dec2000,70.4,.0270814,9.8,"YACKX",2000m12
32555,31jan2001,68,.022449,10.02,"YACKX",2001m1
32555,28feb2001,68,.00998,10.12,"YACKX",2001m2
32555,30mar2001,64.5,-.0326087,9.79,"YACKX",2001m3
32555,30apr2001,65.6,.0255363,10.04,"YACKX",2001m4
32555,31may2001,66.4,.0388446,10.43,"YACKX",2001m5
32555,29jun2001,65.5,-.0038351,10.39,"YACKX",2001m6
32555,31jul2001,66.9,.0365736,10.77,"YACKX",2001m7
32555,31aug2001,77.2,.003714,10.81,"YACKX",2001m8
32555,28sep2001,70.2,-.0767808,9.98,"YACKX",2001m9
32555,31oct2001,74.3,.0260521,10.24,"YACKX",2001m10
32555,30nov2001,84.1,.109375,11.36,"YACKX",2001m11
32555,31dec2001,112.6,.0305756,11.16,"YACKX",2001m12
32555,31jan2002,117.7,.0062724,11.23,"YACKX",2002m1
32555,28feb2002,142,.016919,11.42,"YACKX",2002m2
32555,28mar2002,153,.0288967,11.75,"YACKX",2002m3
32555,30apr2002,148.5,.0170213,11.95,"YACKX",2002m4
32555,31may2002,168.1,.0200837,12.19,"YACKX",2002m5
32555,28jun2002,166.8,-.0360952,11.75,"YACKX",2002m6
32555,31jul2002,179.9,-.053617,11.12,"YACKX",2002m7
32555,30aug2002,293.4,.0908273,12.13,"YACKX",2002m8
32555,30sep2002,259,-.0972795,10.95,"YACKX",2002m9
32555,31oct2002,345.4,.0894977,11.93,"YACKX",2002m10
32555,29nov2002,421.7,.0569992,12.61,"YACKX",2002m11
32555,31dec2002,422.9,-.0139773,12.33,"YACKX",2002m12
32555,31jan2003,420.4,-.0113544,12.19,"YACKX",2003m1
32555,28feb2003,384.3,-.0401969,11.7,"YACKX",2003m2
32555,31mar2003,342.6,-.008547,11.6,"YACKX",2003m3
32555,30apr2003,370.1,.1068966,12.84,"YACKX",2003m4
32555,30may2003,429.9,.076324,13.82,"YACKX",2003m5
32555,30jun2003,459.6,.0094067,13.95,"YACKX",2003m6
32555,31jul2003,421,-.0200717,13.67,"YACKX",2003m7
32555,29aug2003,301.6,.0475494,14.32,"YACKX",2003m8
32555,30sep2003,287.2,-.0006983,14.31,"YACKX",2003m9
32555,31oct2003,293.7,.037037,14.84,"YACKX",2003m10
32555,28nov2003,297.4,.0350404,15.36,"YACKX",2003m11
32555,31dec2003,324.6,.0678806,15.24,"YACKX",2003m12
32555,30jan2004,340.8,.011811,15.42,"YACKX",2004m1
32555,27feb2004,361.5,.0155642,15.66,"YACKX",2004m2
32555,31mar2004,350.2,-.0268199,15.24,"YACKX",2004m3
32555,30apr2004,348.3,-.0052493,15.16,"YACKX",2004m4
32555,28may2004,344.9,-.0013193,15.14,"YACKX",2004m5
32555,30jun2004,357.1,.0217966,15.47,"YACKX",2004m6
32555,30jul2004,338.8,-.0374919,14.89,"YACKX",2004m7
32555,31aug2004,339.8,.0134318,15.09,"YACKX",2004m8
32555,30sep2004,335.5,-.008615,14.96,"YACKX",2004m9
32555,29oct2004,334.9,.0160428,15.2,"YACKX",2004m10
32555,30nov2004,346.6,.0506579,15.97,"YACKX",2004m11
32555,31dec2004,364.4,.0490874,15.34,"YACKX",2004m12
32555,31jan2005,367,-.0189048,15.05,"YACKX",2005m1
32555,28feb2005,395.8,.0039867,15.11,"YACKX",2005m2
32555,31mar2005,414.5,-.0026473,15.07,"YACKX",2005m3
32555,29apr2005,431.9,-.004645,15,"YACKX",2005m4
32555,31may2005,467.8,.0153333,15.23,"YACKX",2005m5
32555,30jun2005,481.5,-.0059094,15.14,"YACKX",2005m6
32555,29jul2005,499.1,.01321,15.34,"YACKX",2005m7
32555,31aug2005,494.1,-.0052151,15.26,"YACKX",2005m8
32555,30sep2005,484.8,-.0098296,15.11,"YACKX",2005m9
32555,31oct2005,462.5,-.0198544,14.81,"YACKX",2005m10
32555,30nov2005,455.9,.0148548,15.03,"YACKX",2005m11
32555,30dec2005,440.7,.007387,14.67,"YACKX",2005m12
32555,31jan2006,426.7,.0306748,15.12,"YACKX",2006m1
32555,28feb2006,414.4,.0019841,15.15,"YACKX",2006m2
32555,31mar2006,397.4,.0079208,15.27,"YACKX",2006m3
32555,28apr2006,388.8,.0078585,15.39,"YACKX",2006m4
32555,31may2006,371.4,-.0051982,15.31,"YACKX",2006m5
32555,30jun2006,364.2,-.0052253,15.23,"YACKX",2006m6
32555,31jul2006,359.4,.0026264,15.27,"YACKX",2006m7
32555,31aug2006,365.5,.0366732,15.83,"YACKX",2006m8
32555,29sep2006,386.4,.0265319,16.25,"YACKX",2006m9
32555,31oct2006,410.4,.0172308,16.53,"YACKX",2006m10
32555,30nov2006,429.2,.0127042,16.74,"YACKX",2006m11
32555,29dec2006,431.4,.0161586,15.79,"YACKX",2006m12
32555,31jan2007,433.1,.0170994,16.06,"YACKX",2007m1
32555,28feb2007,403.6,-.0280199,15.61,"YACKX",2007m2
32555,30mar2007,390,.0096092,15.76,"YACKX",2007m3
32555,30apr2007,397.7,.0412437,16.41,"YACKX",2007m4
32555,31may2007,388.6,.015844,16.67,"YACKX",2007m5
32555,29jun2007,371,-.0203959,16.33,"YACKX",2007m6
32555,31jul2007,346.4,-.0379669,15.71,"YACKX",2007m7
32555,31aug2007,338.9,.0101846,15.87,"YACKX",2007m8
32555,28sep2007,339,.0283554,16.32,"YACKX",2007m9
32555,31oct2007,335.1,.0220588,16.68,"YACKX",2007m10
32555,30nov2007,304.7,-.0251799,16.26,"YACKX",2007m11
32555,31dec2007,292.6,.0039841,13.39,"YACKX",2007m12
32555,31jan2008,271.2,-.0433159,12.81,"YACKX",2008m1
32555,29feb2008,266.3,-.0163934,12.6,"YACKX",2008m2
32555,31mar2008,267.1,.0015873,12.62,"YACKX",2008m3
32555,30apr2008,267,.0253566,12.94,"YACKX",2008m4
32555,30may2008,254.5,-.0069552,12.85,"YACKX",2008m5
32555,30jun2008,234.4,-.0949416,11.63,"YACKX",2008m6
32555,31jul2008,249.2,.0214961,11.88,"YACKX",2008m7
32555,29aug2008,270.7,.0420875,12.38,"YACKX",2008m8
32555,30sep2008,286.5,-.0193861,12.14,"YACKX",2008m9
32555,31oct2008,305.6,-.1482702,10.34,"YACKX",2008m10
32555,28nov2008,297.2,-.0647969,9.67,"YACKX",2008m11
32555,31dec2008,296.6,.0239194,9.68,"YACKX",2008m12
32555,30jan2009,263.5,-.106405,8.65,"YACKX",2009m1
32555,27feb2009,233.9,-.0878613,7.89,"YACKX",2009m2
32555,31mar2009,260.3,.1318124,8.93,"YACKX",2009m3
32555,30apr2009,352.6,.225084,10.94,"YACKX",2009m4
32555,29may2009,467.1,.0941499,11.97,"YACKX",2009m5
32555,30jun2009,550.6,.005848,12.04,"YACKX",2009m6
32555,31jul2009,673.7,.0797342,13,"YACKX",2009m7
32555,31aug2009,846.9,.0592308,13.77,"YACKX",2009m8
32555,30sep2009,993.8,.0406681,14.33,"YACKX",2009m9
32555,30oct2009,1095.4,.0013957,14.35,"YACKX",2009m10
32555,30nov2009,1252.3,.0439024,14.98,"YACKX",2009m11
32555,31dec2009,1389.7,.0294845,15.22,"YACKX",2009m12
32555,29jan2010,1526.4,-.0177398,14.95,"YACKX",2010m1
32555,26feb2010,1687.1,.0200669,15.25,"YACKX",2010m2
32555,31mar2010,2005.4,.0570492,16.12,"YACKX",2010m3
32555,30apr2010,2236.9,.0167494,16.39,"YACKX",2010m4
32555,28may2010,2154.8,-.0701647,15.24,"YACKX",2010m5
32555,30jun2010,2145.2,-.0446194,14.56,"YACKX",2010m6
32555,30jul2010,2337.4,.0652473,15.51,"YACKX",2010m7
32555,31aug2010,2467.7,-.0296583,15.05,"YACKX",2010m8
32555,30sep2010,2784.8,.0651163,16.03,"YACKX",2010m9
32555,29oct2010,3027,.0355583,16.6,"YACKX",2010m10
32555,30nov2010,3077.2,-.0150602,16.35,"YACKX",2010m11
32555,31dec2010,3402.7,.0485667,16.54,"YACKX",2010m12
32555,31jan2011,3806.1,.0169287,16.82,"YACKX",2011m1
32555,28feb2011,4271.2,.0386445,17.47,"YACKX",2011m2
32555,31mar2011,4598.7,.0017172,17.5,"YACKX",2011m3
32555,29apr2011,5025.4,.0354286,18.12,"YACKX",2011m4
32555,31may2011,5282.7,.0049669,18.21,"YACKX",2011m5
32555,30jun2011,5388.3,-.0142779,17.95,"YACKX",2011m6
32555,29jul2011,5375.9,-.0289694,17.43,"YACKX",2011m7
32555,31aug2011,5465,-.0097533,17.26,"YACKX",2011m8
32555,30sep2011,5344.6,-.0573581,16.27,"YACKX",2011m9
32555,31oct2011,5909.5,.0706822,17.42,"YACKX",2011m10
32555,30nov2011,6020.7,.0022962,17.46,"YACKX",2011m11
32555,30dec2011,6280.2,.0164724,17.51,"YACKX",2011m12
32555,31jan2012,6838.7,.0319817,18.07,"YACKX",2012m1
32555,29feb2012,7210.6,.0160487,18.36,"YACKX",2012m2
32555,30mar2012,7540.5,.0250545,18.82,"YACKX",2012m3
32555,30apr2012,7619.1,-.0100956,18.63,"YACKX",2012m4
32555,31may2012,7424.2,-.0375738,17.93,"YACKX",2012m5
32555,29jun2012,7842,.0444146,18.49,"YACKX",2012m6
32555,31jul2012,7892.1,-.0021633,18.45,"YACKX",2012m7
32555,31aug2012,8113.1,.0205962,18.83,"YACKX",2012m8
32555,28sep2012,8580.8,.023367,19.27,"YACKX",2012m9
32555,31oct2012,8461.7,-.0197198,18.89,"YACKX",2012m10
32555,30nov2012,8554.2,.0127051,19.13,"YACKX",2012m11
32555,31dec2012,8669.6,.0074657,19.12,"YACKX",2012m12
32555,31jan2013,9309.6,.0606695,20.28,"YACKX",2013m1
32555,28feb2013,9592.8,.0187377,20.66,"YACKX",2013m2
32555,28mar2013,10174.3,.036302,21.41,"YACKX",2013m3
32555,30apr2013,10591.3,.019617,21.83,"YACKX",2013m4
32555,31may2013,11182.9,.0196977,22.26,"YACKX",2013m5
32555,28jun2013,11521.8,.0017969,22.3,"YACKX",2013m6
32555,31jul2013,12275,.032287,23.02,"YACKX",2013m7
32555,30aug2013,12317.7,-.020417,22.55,"YACKX",2013m8
32555,30sep2013,12661.1,.0124169,22.83,"YACKX",2013m9
32555,31oct2013,13342.5,.0376697,23.69,"YACKX",2013m10
32555,29nov2013,13635,.0147742,24.04,"YACKX",2013m11
32555,31dec2013,13918.1,.0159621,23.54,"YACKX",2013m12
32555,31jan2014,13436.3,-.0314359,22.8,"YACKX",2014m1
32555,28feb2014,13610.7,.0236842,23.34,"YACKX",2014m2
32555,31mar2014,13717.1,.0162811,23.72,"YACKX",2014m3
32555,30apr2014,13867.2,.0080101,23.91,"YACKX",2014m4
32555,30may2014,14139.2,.0225847,24.45,"YACKX",2014m5
32555,30jun2014,14159.6,.008589,24.66,"YACKX",2014m6
32555,31jul2014,13736.8,-.0162206,24.26,"YACKX",2014m7
32555,29aug2014,14032.7,.0313273,25.02,"YACKX",2014m8
32555,30sep2014,13808.6,-.0071942,24.84,"YACKX",2014m9
32555,31oct2014,13927.1,.0161031,25.24,"YACKX",2014m10
32555,28nov2014,14370.8,.0372425,26.18,"YACKX",2014m11
32555,31dec2014,14219.4,.001051,25.12,"YACKX",2014m12
32555,30jan2015,13529,-.0449841,23.99,"YACKX",2015m1
32555,27feb2015,13810.2,.0387662,24.92,"YACKX",2015m2
32555,31mar2015,13053.2,-.0252809,24.29,"YACKX",2015m3
32555,30apr2015,12830.8,.0082338,24.49,"YACKX",2015m4
32555,29may2015,12359,-.001225,24.46,"YACKX",2015m5
32555,30jun2015,11644.7,-.0249387,23.85,"YACKX",2015m6
32555,31jul2015,11300.9,.01174,24.13,"YACKX",2015m7
32555,31aug2015,10201.4,-.0592623,22.7,"YACKX",2015m8
32555,30sep2015,9837,-.0035242,22.62,"YACKX",2015m9
32555,30oct2015,10033.5,.0720601,24.25,"YACKX",2015m10
32555,30nov2015,9675.2,-.0078351,24.06,"YACKX",2015m11
32555,31dec2015,8950.7,-.0147713,20.87,"YACKX",2015m12
32555,29jan2016,8586.1,-.0167705,20.52,"YACKX",2016m1
32555,29feb2016,8490.3,-.0009747,20.5,"YACKX",2016m2
32555,31mar2016,8881.2,.0595122,21.72,"YACKX",2016m3
32555,29apr2016,8862.3,.0055249,21.84,"YACKX",2016m4
32555,31may2016,8829,.0082418,22.02,"YACKX",2016m5
32555,30jun2016,8811.8,.0099909,22.24,"YACKX",2016m6
32555,29jul2016,8907.3,.0206835,22.7,"YACKX",2016m7
32555,31aug2016,8824.4,-.0008811,22.68,"YACKX",2016m8
32555,30sep2016,8705.3,-.0048501,22.57,"YACKX",2016m9
32555,31oct2016,8601.8,.0004431,22.58,"YACKX",2016m10
32555,30nov2016,8640.8,.0159433,22.94,"YACKX",2016m11
32555,30dec2016,8532.4,.0116676,21.39,"YACKX",2016m12
32555,31jan2017,8700.8,.0327256,22.09,"YACKX",2017m1
32555,28feb2017,8758.2,.0190131,22.51,"YACKX",2017m2
32555,31mar2017,8791.5,.0159929,22.87,"YACKX",2017m3
32555,28apr2017,8604.7,.0069961,23.03,"YACKX",2017m4
32555,31may2017,8490.9,-.006079,22.89,"YACKX",2017m5
32555,30jun2017,8487.5,.0100481,23.12,"YACKX",2017m6
32555,31jul2017,8582.6,.0194637,23.57,"YACKX",2017m7
32555,31aug2017,8465.1,-.0050912,23.45,"YACKX",2017m8
32555,29sep2017,8487.7,.0034115,23.53,"YACKX",2017m9
32555,31oct2017,8573.1,.0199745,24,"YACKX",2017m10
32555,30nov2017,8805.4,.0354167,24.85,"YACKX",2017m11
32555,29dec2017,8728.8,.0176848,22.85,"YACKX",2017m12
32556,31jan2000,9,-.0502232,8.51,"YAFFX",2000m1
32556,29feb2000,6.5,-.1104583,7.57,"YAFFX",2000m2
32556,31mar2000,7,.0607612,8,"YAFFX",2000m3
32556,28apr2000,6.5,-.0475,7.62,"YAFFX",2000m4
32556,31may2000,6.5,.0249344,7.81,"YAFFX",2000m5
32556,30jun2000,6.6,.0256082,8.01,"YAFFX",2000m6
32556,31jul2000,6.4,-.0124844,7.91,"YAFFX",2000m7
32556,31aug2000,7,.0973451,8.68,"YAFFX",2000m8
32556,29sep2000,7,.0092166,8.76,"YAFFX",2000m9
32556,31oct2000,7.5,.0890411,9.54,"YAFFX",2000m10
32556,30nov2000,7.5,-.0146751,9.4,"YAFFX",2000m11
32556,29dec2000,7.6,.0123256,9.4,"YAFFX",2000m12
32556,31jan2001,8,.0319149,9.7,"YAFFX",2001m1
32556,28feb2001,7.6,-.0216495,9.49,"YAFFX",2001m2
32556,30mar2001,7.3,-.0221286,9.28,"YAFFX",2001m3
32556,30apr2001,7.4,.0150862,9.42,"YAFFX",2001m4
32556,31may2001,7.6,.022293,9.63,"YAFFX",2001m5
32556,29jun2001,7.4,-.0114226,9.52,"YAFFX",2001m6
32556,31jul2001,7.6,.0430672,9.93,"YAFFX",2001m7
32556,31aug2001,8.5,-.001007,9.92,"YAFFX",2001m8
32556,28sep2001,7.2,-.0806452,9.12,"YAFFX",2001m9
32556,31oct2001,7.1,.0383772,9.47,"YAFFX",2001m10
32556,30nov2001,8.7,.1182682,10.59,"YAFFX",2001m11
32556,31dec2001,10,.0397272,10.92,"YAFFX",2001m12
32556,31jan2002,11.8,.0164835,11.1,"YAFFX",2002m1
32556,28feb2002,19,.0189189,11.31,"YAFFX",2002m2
32556,28mar2002,19,.020336,11.54,"YAFFX",2002m3
32556,30apr2002,16.1,.0242634,11.82,"YAFFX",2002m4
32556,31may2002,19,.0194585,12.05,"YAFFX",2002m5
32556,28jun2002,14.4,-.0091286,11.94,"YAFFX",2002m6
32556,31jul2002,15.2,-.0527638,11.31,"YAFFX",2002m7
32556,30aug2002,80.6,.0742706,12.15,"YAFFX",2002m8
32556,30sep2002,61.4,-.0954733,10.99,"YAFFX",2002m9
32556,31oct2002,86.8,.0964513,12.05,"YAFFX",2002m10
32556,29nov2002,115.1,.0514523,12.67,"YAFFX",2002m11
32556,31dec2002,115.8,-.0089227,12.48,"YAFFX",2002m12
32556,31jan2003,118.8,-.0104167,12.35,"YAFFX",2003m1
32556,28feb2003,94,-.0380567,11.88,"YAFFX",2003m2
32556,31mar2003,63.1,-.0159933,11.69,"YAFFX",2003m3
32556,30apr2003,75.7,.1231822,13.13,"YAFFX",2003m4
32556,30may2003,125.1,.073115,14.09,"YAFFX",2003m5
32556,30jun2003,136.7,.0049681,14.16,"YAFFX",2003m6
32556,31jul2003,100.8,-.0233051,13.83,"YAFFX",2003m7
32556,29aug2003,90.6,.0571222,14.62,"YAFFX",2003m8
32556,30sep2003,110.4,0,14.62,"YAFFX",2003m9
32556,31oct2003,109.2,.0307798,15.07,"YAFFX",2003m10
32556,28nov2003,116,.0331785,15.57,"YAFFX",2003m11
32556,31dec2003,126.8,.056317,16.28,"YAFFX",2003m12
32556,30jan2004,131.4,.014742,16.52,"YAFFX",2004m1
32556,27feb2004,138,.0121065,16.72,"YAFFX",2004m2
32556,31mar2004,109.5,-.0316986,16.19,"YAFFX",2004m3
32556,30apr2004,109.8,-.0098826,16.03,"YAFFX",2004m4
32556,28may2004,98.1,-.0024953,15.99,"YAFFX",2004m5
32556,30jun2004,103.4,.0275172,16.43,"YAFFX",2004m6
32556,30jul2004,96.5,-.0419963,15.74,"YAFFX",2004m7
32556,31aug2004,92.4,.0133418,15.95,"YAFFX",2004m8
32556,30sep2004,88.2,-.0094044,15.8,"YAFFX",2004m9
32556,29oct2004,85.2,.0132911,16.01,"YAFFX",2004m10
32556,30nov2004,86.6,.0574641,16.93,"YAFFX",2004m11
32556,31dec2004,97.6,.0573646,15.83,"YAFFX",2004m12
32556,31jan2005,96.1,-.0202148,15.51,"YAFFX",2005m1
32556,28feb2005,95.9,.0032237,15.56,"YAFFX",2005m2
32556,31mar2005,92.4,-.0012853,15.54,"YAFFX",2005m3
32556,29apr2005,93.1,-.009009,15.4,"YAFFX",2005m4
32556,31may2005,98.4,.0188312,15.69,"YAFFX",2005m5
32556,30jun2005,100.2,-.0057361,15.6,"YAFFX",2005m6
32556,29jul2005,102.9,.0153846,15.84,"YAFFX",2005m7
32556,31aug2005,99.6,-.0094697,15.69,"YAFFX",2005m8
32556,30sep2005,97.2,-.0133843,15.48,"YAFFX",2005m9
32556,31oct2005,90,-.0271318,15.06,"YAFFX",2005m10
32556,30nov2005,89.3,.0172643,15.32,"YAFFX",2005m11
32556,30dec2005,85.2,.0144057,14.96,"YAFFX",2005m12
32556,31jan2006,82,.0354278,15.49,"YAFFX",2006m1
32556,28feb2006,79.2,.0032279,15.54,"YAFFX",2006m2
32556,31mar2006,78.8,.0057915,15.63,"YAFFX",2006m3
32556,28apr2006,78,.0070377,15.74,"YAFFX",2006m4
32556,31may2006,74.8,-.0038119,15.68,"YAFFX",2006m5
32556,30jun2006,71.6,-.0070153,15.57,"YAFFX",2006m6
32556,31jul2006,69.2,-.0032113,15.52,"YAFFX",2006m7
32556,31aug2006,71.3,.0347938,16.06,"YAFFX",2006m8
32556,29sep2006,87.3,.0323786,16.58,"YAFFX",2006m9
32556,31oct2006,90.2,.0186972,16.89,"YAFFX",2006m10
32556,30nov2006,91.6,.0136175,17.12,"YAFFX",2006m11
32556,29dec2006,90.5,.0148001,16,"YAFFX",2006m12
32556,31jan2007,85.1,.02,16.32,"YAFFX",2007m1
32556,28feb2007,75,-.0306373,15.82,"YAFFX",2007m2
32556,30mar2007,80.3,.0069532,15.93,"YAFFX",2007m3
32556,30apr2007,81.7,.0458255,16.66,"YAFFX",2007m4
32556,31may2007,80,.0144058,16.9,"YAFFX",2007m5
32556,29jun2007,77.2,-.0213018,16.54,"YAFFX",2007m6
32556,31jul2007,73.3,-.0320435,16.01,"YAFFX",2007m7
32556,31aug2007,72.5,.0087445,16.15,"YAFFX",2007m8
32556,28sep2007,73.2,.0272446,16.59,"YAFFX",2007m9
32556,31oct2007,72.5,.021097,16.94,"YAFFX",2007m10
32556,30nov2007,68.3,-.0336482,16.37,"YAFFX",2007m11
32556,31dec2007,67.2,.0112105,14,"YAFFX",2007m12
32556,31jan2008,79,-.0335714,13.53,"YAFFX",2008m1
32556,29feb2008,78.3,-.0110865,13.38,"YAFFX",2008m2
32556,31mar2008,80.4,-.0104634,13.24,"YAFFX",2008m3
32556,30apr2008,82.8,.0415408,13.79,"YAFFX",2008m4
32556,30may2008,75,-.0050761,13.72,"YAFFX",2008m5
32556,30jun2008,56.1,-.0947522,12.42,"YAFFX",2008m6
32556,31jul2008,56.3,.0144928,12.6,"YAFFX",2008m7
32556,29aug2008,60.2,.0579365,13.33,"YAFFX",2008m8
32556,30sep2008,71.7,-.0097524,13.2,"YAFFX",2008m9
32556,31oct2008,66.8,-.169697,10.96,"YAFFX",2008m10
32556,28nov2008,62.6,-.0556569,10.35,"YAFFX",2008m11
32556,31dec2008,65.5,.0350809,9.97,"YAFFX",2008m12
32556,30jan2009,61.7,-.111334,8.86,"YAFFX",2009m1
32556,27feb2009,56,-.0722348,8.22,"YAFFX",2009m2
32556,31mar2009,65.8,.1435523,9.4,"YAFFX",2009m3
32556,30apr2009,109.2,.237234,11.63,"YAFFX",2009m4
32556,29may2009,154.3,.0988822,12.78,"YAFFX",2009m5
32556,30jun2009,196.9,.0070423,12.87,"YAFFX",2009m6
32556,31jul2009,268.5,.0714841,13.79,"YAFFX",2009m7
32556,31aug2009,344.2,.0449601,14.41,"YAFFX",2009m8
32556,30sep2009,430.6,.0444136,15.05,"YAFFX",2009m9
32556,30oct2009,475.5,.0053156,15.13,"YAFFX",2009m10
32556,30nov2009,559.5,.0403173,15.74,"YAFFX",2009m11
32556,31dec2009,665.8,.0309313,16.13,"YAFFX",2009m12
32556,29jan2010,743.5,-.0179789,15.84,"YAFFX",2010m1
32556,26feb2010,835.6,.0138889,16.06,"YAFFX",2010m2
32556,31mar2010,1000.1,.0541719,16.93,"YAFFX",2010m3
32556,30apr2010,1130.6,.015948,17.2,"YAFFX",2010m4
32556,28may2010,1065.2,-.0674419,16.04,"YAFFX",2010m5
32556,30jun2010,1089.4,-.042394,15.36,"YAFFX",2010m6
32556,30jul2010,1237.1,.0664063,16.38,"YAFFX",2010m7
